node_id,Pagerank_Values
27.0,0.0026749447725542617
0.0,0.0018507760109115372
74.0,0.0033134750332380796
86.0,0.0031458076533114753
94.0,0.0044217624386609766
100.0,0.0032086383498426303
178.0,0.003713748098461918
230.0,0.0049472417706634166
246.0,0.005027093473963136
269.0,0.0030754957473329153
294.0,0.003913785572769206
304.0,0.0025451276628618035
308.0,0.005306581956449945
324.0,0.0037718743389819603
364.0,0.0028228111623462473
367.0,0.003724877571344084
419.0,0.0019654817271719115
57.0,0.03144789384765977
1.0,0.0010252185920606545
113.0,0.03397791796299642
166.0,0.01797561929522088
280.0,0.028606046471908474
413.0,0.010616266719921304
416.0,0.05314392638905945
428.0,0.04228132712670669
2.0,0.0007555058524792437
3.0,0.0011549896712557232
215.0,0.0071622388609964005
242.0,0.008250636857940611
309.0,0.021233171949817668
339.0,0.012786667413105931
451.0,0.020122824481322705
4.0,0.0008023564425161766
5.0,0.0006200167897604885
6.0,0.006217664169394421
24.0,0.0019458398197481595
25.0,0.003120886804809941
31.0,0.0037606764484514454
61.0,0.0033042864937269096
70.0,0.005337009302015871
73.0,0.0023659117758667966
92.0,0.0025238014832719285
98.0,0.0023929254850524047
132.0,0.0051096955636106564
138.0,0.0020670026463986677
146.0,0.002501108130620627
154.0,0.0021774333276795544
183.0,0.0027838755552999925
203.0,0.0024037744324828226
207.0,0.009604819837399695
235.0,0.0014604916421322692
262.0,0.0016065597522996883
275.0,0.012401765403714068
277.0,0.003080742549304102
299.0,0.0033408934526376827
320.0,0.0017830218696361165
334.0,0.002111470214586525
335.0,0.002267804089929134
347.0,0.010568868218781653
353.0,0.0024150611715836262
358.0,0.001587364423221119
371.0,0.0033891450371032147
377.0,0.003536456893593163
378.0,0.013309819773147215
380.0,0.0032873912207377247
384.0,0.0031563890862160043
392.0,0.002261988261307817
400.0,0.005043055364505989
401.0,0.012138735779021631
405.0,0.0037967355797507017
410.0,0.0020723786120146527
414.0,0.00379422617413582
425.0,0.0021557903395845943
429.0,0.00917994038502283
431.0,0.0044600039756365435
442.0,0.0023230970391153525
7.0,0.0021093258234260756
8.0,0.0008505091802047029
9.0,0.002065633654744271
212.0,0.003049618306832421
10.0,0.0008135508130419902
11.0,0.0006672375782827144
12.0,0.0014286438601196778
13.0,0.000995271652763028
14.0,0.0020872720624684764
15.0,0.0011792878964589915
16.0,0.0014706876050277595
17.0,0.0007577177894193521
